sales_agent,manager,regional_office,status,account,opportunity_id,sales_agent_2,deal_stage,product,created_date,close_date,close_value
Anna Snelling,Dustin Brinkmann,Central,Current,Streethex,59SUBXGP,Anna Snelling,Won,MG Special,2017-07-26,2017-12-02,53
Anna Snelling,Dustin Brinkmann,Central,Current,,V02WMIWK,Anna Snelling,In Progress,MG Special,2017-07-26,,
Anna Snelling,Dustin Brinkmann,Central,Current,Konmatfix,UVCHXUIG,Anna Snelling,In Progress,MG Special,2017-07-26,,
Anna Snelling,Dustin Brinkmann,Central,Current,Donquadtech,ZNEQXZZK,Anna Snelling,In Progress,MG Advanced,2017-07-25,,
Anna Snelling,Dustin Brinkmann,Central,Current,Dalttechnology,4DLY9ZDH,Anna Snelling,In Progress,MG Advanced,2017-07-25,,
Anna Snelling,Dustin Brinkmann,Central,Current,Dalttechnology,P91SQBST,Anna Snelling,In Progress,MG Special,2017-07-25,,
Anna Snelling,Dustin Brinkmann,Central,Current,Funholding,JWUWBI4D,Anna Snelling,Lost,GTX Plus Pro,2017-07-24,2017-09-03,0
Anna Snelling,Dustin Brinkmann,Central,Current,,513PSPBN,Anna Snelling,In Progress,GTX Plus Pro,2017-07-24,,
Anna Snelling,Dustin Brinkmann,Central,Current,Scotfind,7FZ9CBZ3,Anna Snelling,In Progress,GTX Plus Pro,2017-07-24,,
Anna Snelling,Dustin Brinkmann,Central,Current,,G7H64S20,Anna Snelling,In Progress,MG Advanced,2017-07-23,,
Anna Snelling,Dustin Brinkmann,Central,Current,,IAUXJ05J,Anna Snelling,In Progress,MG Special,2017-07-23,,
Anna Snelling,Dustin Brinkmann,Central,Current,,J732416R,Anna Snelling,In Progress,MG Special,2017-07-23,,
Anna Snelling,Dustin Brinkmann,Central,Current,Statholdings,84BIAFGY,Anna Snelling,Lost,MG Advanced,2017-07-22,2017-11-03,0
Anna Snelling,Dustin Brinkmann,Central,Current,Condax,RZYCBSQN,Anna Snelling,Lost,GTX Plus Basic,2017-07-22,2017-07-29,0
Anna Snelling,Dustin Brinkmann,Central,Current,,E9J482PX,Anna Snelling,In Progress,MG Advanced,2017-07-22,,
Anna Snelling,Dustin Brinkmann,Central,Current,,RQF6II3D,Anna Snelling,In Progress,MG Special,2017-07-22,,
Anna Snelling,Dustin Brinkmann,Central,Current,,FT5U6NIG,Anna Snelling,In Progress,MG Special,2017-07-22,,
Anna Snelling,Dustin Brinkmann,Central,Current,,3DATPTEH,Anna Snelling,In Progress,MG Special,2017-07-22,,
Anna Snelling,Dustin Brinkmann,Central,Current,Singletechno,FEFNNXH1,Anna Snelling,In Progress,MG Special,2017-07-22,,
Anna Snelling,Dustin Brinkmann,Central,Current,,T4AW06MM,Anna Snelling,In Progress,GTX Plus Pro,2017-07-22,,
Anna Snelling,Dustin Brinkmann,Central,Current,,QRR70537,Anna Snelling,In Progress,GTX Basic,2017-07-22,,
Anna Snelling,Dustin Brinkmann,Central,Current,Treequote,JNDSA5B4,Anna Snelling,Lost,GTX Basic,2017-07-21,2017-11-06,0
Anna Snelling,Dustin Brinkmann,Central,Current,Hatfan,0KRVN3V5,Anna Snelling,In Progress,MG Advanced,2017-07-21,,
Anna Snelling,Dustin Brinkmann,Central,Current,,S50ETCN7,Anna Snelling,In Progress,GTX Plus Basic,2017-07-21,,
Anna Snelling,Dustin Brinkmann,Central,Current,Stanredtax,THRXY3SV,Anna Snelling,Won,GTX Plus Pro,2017-07-20,2017-08-23,5847
Anna Snelling,Dustin Brinkmann,Central,Current,Ron-tech,SV3T5L5N,Anna Snelling,Won,GTX Plus Basic,2017-07-20,2017-07-21,1160
Anna Snelling,Dustin Brinkmann,Central,Current,Ron-tech,KOG75BRP,Anna Snelling,Lost,GTX Plus Basic,2017-07-20,2017-11-11,0
Anna Snelling,Dustin Brinkmann,Central,Current,,1R2CLEGQ,Anna Snelling,In Progress,MG Special,2017-07-20,,
Anna Snelling,Dustin Brinkmann,Central,Current,Silis,DNBR1VHP,Anna Snelling,In Progress,MG Special,2017-07-20,,
Anna Snelling,Dustin Brinkmann,Central,Current,Labdrill,1FEHFRKX,Anna Snelling,In Progress,GTX Plus Pro,2017-07-20,,
Anna Snelling,Dustin Brinkmann,Central,Current,Groovestreet,LD4F6QTP,Anna Snelling,In Progress,GTX Plus Pro,2017-07-20,,
Anna Snelling,Dustin Brinkmann,Central,Current,,ZGFB0IF1,Anna Snelling,In Progress,GTX Plus Basic,2017-07-20,,
Anna Snelling,Dustin Brinkmann,Central,Current,Betatech,BP45IP77,Anna Snelling,Won,MG Special,2017-07-19,2017-07-25,53
Anna Snelling,Dustin Brinkmann,Central,Current,Dontechi,G11DEJSL,Anna Snelling,Lost,MG Special,2017-07-19,2017-07-30,0
Anna Snelling,Dustin Brinkmann,Central,Current,Konmatfix,Q9VC6GV0,Anna Snelling,In Progress,MG Special,2017-07-19,,
Anna Snelling,Dustin Brinkmann,Central,Current,Dontechi,055Z2OAS,Anna Snelling,In Progress,MG Special,2017-07-19,,
Anna Snelling,Dustin Brinkmann,Central,Current,,LAYVBSH4,Anna Snelling,In Progress,GTX Basic,2017-07-19,,
Anna Snelling,Dustin Brinkmann,Central,Current,Condax,SHKTBB71,Anna Snelling,Won,MG Special,2017-07-18,2017-07-27,54
Anna Snelling,Dustin Brinkmann,Central,Current,Streethex,WHZEK68G,Anna Snelling,Lost,MG Special,2017-07-17,2017-07-22,0
Anna Snelling,Dustin Brinkmann,Central,Current,Betatech,S46ZLF3G,Anna Snelling,Lost,GTX Basic,2017-07-17,2017-07-26,0
Anna Snelling,Dustin Brinkmann,Central,Current,Rangreen,OQYDQCTM,Anna Snelling,Won,MG Special,2017-07-16,2017-07-25,59
Anna Snelling,Dustin Brinkmann,Central,Current,Funholding,WB1CQNJU,Anna Snelling,Lost,MG Advanced,2017-07-16,2017-07-17,0
Anna Snelling,Dustin Brinkmann,Central,Current,Rundofase,P3QQIMTA,Anna Snelling,Lost,GTX Basic,2017-07-16,2017-07-24,0
Anna Snelling,Dustin Brinkmann,Central,Current,Treequote,185PGG0J,Anna Snelling,Won,MG Special,2017-07-14,2017-07-17,44
Anna Snelling,Dustin Brinkmann,Central,Current,Bioholding,G5GPTVMU,Anna Snelling,Lost,GTX Plus Basic,2017-07-12,2017-08-31,0
Anna Snelling,Dustin Brinkmann,Central,Current,Domzoom,6178B4JM,Anna Snelling,Won,GTX Plus Basic,2017-07-10,2017-07-17,962
Anna Snelling,Dustin Brinkmann,Central,Current,Genco Pura Olive Oil Company,K1UREXI5,Anna Snelling,Won,GTX Basic,2017-07-09,2017-09-16,460
Anna Snelling,Dustin Brinkmann,Central,Current,Gogozoom,4MTCQ31T,Anna Snelling,Won,MG Special,2017-07-08,2017-11-06,55
Anna Snelling,Dustin Brinkmann,Central,Current,Rangreen,U3GCADFV,Anna Snelling,Lost,MG Special,2017-07-07,2017-07-13,0
Anna Snelling,Dustin Brinkmann,Central,Current,Inity,E62A05BH,Anna Snelling,Lost,GTX Basic,2017-07-07,2017-07-15,0
Anna Snelling,Dustin Brinkmann,Central,Current,Treequote,CC3B5DSU,Anna Snelling,Lost,GTX Plus Pro,2017-07-06,2017-07-16,0
Anna Snelling,Dustin Brinkmann,Central,Current,Domzoom,5MRPZ44K,Anna Snelling,Won,GTX Basic,2017-07-05,2017-08-28,522
Anna Snelling,Dustin Brinkmann,Central,Current,Dontechi,24OSGLGF,Anna Snelling,Won,MG Special,2017-07-04,2017-07-06,56
Anna Snelling,Dustin Brinkmann,Central,Current,Cancity,FVCL72VU,Anna Snelling,Lost,GTX Plus Pro,2017-07-04,2017-07-14,0
Anna Snelling,Dustin Brinkmann,Central,Current,Statholdings,019I751P,Anna Snelling,Won,GTX Plus Basic,2017-07-02,2017-07-09,1180
Anna Snelling,Dustin Brinkmann,Central,Current,Stanredtax,NNAYAA7T,Anna Snelling,Lost,MG Advanced,2017-07-02,2017-07-13,0
Anna Snelling,Dustin Brinkmann,Central,Current,Bioholding,313EIVW4,Anna Snelling,Lost,GTX Plus Basic,2017-07-02,2017-07-10,0
Anna Snelling,Dustin Brinkmann,Central,Current,Betatech,8QOUXQEV,Anna Snelling,Won,GTX Basic,2017-06-30,2017-09-27,560
Anna Snelling,Dustin Brinkmann,Central,Current,Betatech,29ZDUK49,Anna Snelling,Won,GTX Plus Basic,2017-06-29,2017-07-10,1047
Anna Snelling,Dustin Brinkmann,Central,Current,Genco Pura Olive Oil Company,TP9IE6PV,Anna Snelling,Won,GTX Basic,2017-06-28,2017-09-11,631
Anna Snelling,Dustin Brinkmann,Central,Current,Warephase,Q81Q0PJK,Anna Snelling,Won,GTX Plus Basic,2017-06-27,2017-07-06,991
Anna Snelling,Dustin Brinkmann,Central,Current,Stanredtax,UKSS5YPE,Anna Snelling,Won,MG Special,2017-06-24,2017-07-02,64
Anna Snelling,Dustin Brinkmann,Central,Current,Stanredtax,ASC1OWNE,Anna Snelling,Won,GTX Plus Pro,2017-06-22,2017-09-12,6250
Anna Snelling,Dustin Brinkmann,Central,Current,Genco Pura Olive Oil Company,CKJZ86N6,Anna Snelling,Lost,MG Advanced,2017-06-22,2017-08-11,0
Anna Snelling,Dustin Brinkmann,Central,Current,Gogozoom,PFHUAJ47,Anna Snelling,Lost,MG Special,2017-06-22,2017-07-03,0
Anna Snelling,Dustin Brinkmann,Central,Current,Codehow,NYI5VMXK,Anna Snelling,Won,MG Advanced,2017-06-21,2017-09-06,3571
Anna Snelling,Dustin Brinkmann,Central,Current,Hottechi,VWSFZUNS,Anna Snelling,Won,GTX Plus Pro,2017-06-19,2017-08-24,5271
Anna Snelling,Dustin Brinkmann,Central,Current,Funholding,0WC2J3UP,Anna Snelling,Lost,GTX Basic,2017-06-19,2017-08-28,0
Anna Snelling,Dustin Brinkmann,Central,Current,Rundofase,6LC0XB2D,Anna Snelling,Won,MG Special,2017-06-18,2017-08-29,61
Anna Snelling,Dustin Brinkmann,Central,Current,Globex Corporation,8X890G2T,Anna Snelling,Won,MG Special,2017-06-14,2017-06-23,55
Anna Snelling,Dustin Brinkmann,Central,Current,Isdom,F4V2FXK0,Anna Snelling,Won,MG Special,2017-06-13,2017-06-24,58
Anna Snelling,Dustin Brinkmann,Central,Current,Genco Pura Olive Oil Company,K7FBRQCA,Anna Snelling,Won,MG Special,2017-06-13,2017-09-25,64
Anna Snelling,Dustin Brinkmann,Central,Current,Treequote,38YQ4771,Anna Snelling,Lost,MG Advanced,2017-06-13,2017-08-20,0
Anna Snelling,Dustin Brinkmann,Central,Current,Rangreen,VUF34IPC,Anna Snelling,Won,MG Special,2017-06-11,2017-09-13,49
Anna Snelling,Dustin Brinkmann,Central,Current,Globex Corporation,9YVSYSE8,Anna Snelling,Lost,GTX Basic,2017-06-11,2017-09-16,0
Anna Snelling,Dustin Brinkmann,Central,Current,Isdom,3QTN3F5T,Anna Snelling,Won,MG Advanced,2017-06-09,2017-08-15,3470
Anna Snelling,Dustin Brinkmann,Central,Current,Warephase,JNIMHE7Y,Anna Snelling,Won,MG Special,2017-06-07,2017-08-20,61
Anna Snelling,Dustin Brinkmann,Central,Current,Streethex,NXFAXN16,Anna Snelling,Won,MG Special,2017-06-06,2017-09-27,55
Anna Snelling,Dustin Brinkmann,Central,Current,Rangreen,BPQ0358T,Anna Snelling,Lost,MG Advanced,2017-06-04,2017-09-16,0
Anna Snelling,Dustin Brinkmann,Central,Current,Scottech,G54JJCMX,Anna Snelling,Lost,GTX Plus Pro,2017-06-04,2017-08-18,0
Anna Snelling,Dustin Brinkmann,Central,Current,Rundofase,MELHF0ZP,Anna Snelling,Won,GTX Plus Pro,2017-06-02,2017-09-17,5373
Anna Snelling,Dustin Brinkmann,Central,Current,Stanredtax,P07OGZ3F,Anna Snelling,Won,MG Special,2017-06-01,2017-08-28,54
Anna Snelling,Dustin Brinkmann,Central,Current,Hottechi,ST8ZOXKI,Anna Snelling,Won,MG Special,2017-06-01,2017-06-11,63
Anna Snelling,Dustin Brinkmann,Central,Current,Isdom,CGCPVYNI,Anna Snelling,Won,GTX Basic,2017-06-01,2017-06-08,523
Anna Snelling,Dustin Brinkmann,Central,Current,Genco Pura Olive Oil Company,OJBBZHM4,Anna Snelling,Won,GTX Basic,2017-05-29,2017-06-11,497
Anna Snelling,Dustin Brinkmann,Central,Current,Cancity,RHOZIG9P,Anna Snelling,Lost,GTX Plus Basic,2017-05-28,2017-06-13,0
Anna Snelling,Dustin Brinkmann,Central,Current,Finhigh,1O58TWRZ,Anna Snelling,Lost,GTX Basic,2017-05-28,2017-08-20,0
Anna Snelling,Dustin Brinkmann,Central,Current,Stanredtax,V8RYC18P,Anna Snelling,Won,MG Special,2017-05-27,2017-08-21,57
Anna Snelling,Dustin Brinkmann,Central,Current,Conecom,N1H9ILZ9,Anna Snelling,Won,GTX Basic,2017-05-27,2017-09-03,576
Anna Snelling,Dustin Brinkmann,Central,Current,Betatech,UZI6MKVR,Anna Snelling,Lost,MG Special,2017-05-27,2017-08-24,0
Anna Snelling,Dustin Brinkmann,Central,Current,Rangreen,HEK08UMI,Anna Snelling,Lost,MG Advanced,2017-05-26,2017-08-19,0
Anna Snelling,Dustin Brinkmann,Central,Current,Dontechi,CYSF0YQN,Anna Snelling,Lost,GTX Plus Basic,2017-05-26,2017-08-15,0
Anna Snelling,Dustin Brinkmann,Central,Current,Domzoom,32A5TJ6D,Anna Snelling,Lost,MG Special,2017-05-25,2017-08-13,0
Anna Snelling,Dustin Brinkmann,Central,Current,Isdom,G86OKJFV,Anna Snelling,Lost,GTX Plus Pro,2017-05-22,2017-05-31,0
Anna Snelling,Dustin Brinkmann,Central,Current,Ron-tech,G378ZBNC,Anna Snelling,Won,MG Advanced,2017-05-21,2017-08-03,3031
Anna Snelling,Dustin Brinkmann,Central,Current,Bioholding,IQ5ASHI1,Anna Snelling,Won,GTX Basic,2017-05-21,2017-08-11,475
Anna Snelling,Dustin Brinkmann,Central,Current,Rangreen,TUDKP25E,Anna Snelling,Lost,MG Advanced,2017-05-20,2017-08-01,0
Anna Snelling,Dustin Brinkmann,Central,Current,Bioholding,OATOYNX2,Anna Snelling,Won,MG Special,2017-05-19,2017-06-27,63
Anna Snelling,Dustin Brinkmann,Central,Current,Streethex,V2GGEAOC,Anna Snelling,Won,MG Special,2017-05-18,2017-09-15,51
Anna Snelling,Dustin Brinkmann,Central,Current,Ron-tech,852ZZB90,Anna Snelling,Won,MG Special,2017-05-18,2017-06-02,58
Anna Snelling,Dustin Brinkmann,Central,Current,Warephase,43AH1M09,Anna Snelling,Lost,MG Special,2017-05-18,2017-05-24,0
Anna Snelling,Dustin Brinkmann,Central,Current,Rundofase,4V3TLIGG,Anna Snelling,Won,MG Special,2017-05-14,2017-05-22,50
Anna Snelling,Dustin Brinkmann,Central,Current,Gogozoom,9KN4MG14,Anna Snelling,Lost,GTX Plus Pro,2017-05-14,2017-08-25,0
Anna Snelling,Dustin Brinkmann,Central,Current,Funholding,CEQ3J96G,Anna Snelling,Won,MG Special,2017-05-13,2017-08-04,54
Anna Snelling,Dustin Brinkmann,Central,Current,dambase,V1ROZMCX,Anna Snelling,Won,GTX Plus Basic,2017-05-13,2017-06-28,1041
Anna Snelling,Dustin Brinkmann,Central,Current,Gogozoom,WSPM5X5V,Anna Snelling,Lost,MG Special,2017-05-12,2017-05-23,0
Anna Snelling,Dustin Brinkmann,Central,Current,Dontechi,P4GX3HZH,Anna Snelling,Won,MG Special,2017-05-11,2017-05-26,52
Anna Snelling,Dustin Brinkmann,Central,Current,Ron-tech,KV1EXWQG,Anna Snelling,Lost,GTX Plus Basic,2017-05-11,2017-08-03,0
Anna Snelling,Dustin Brinkmann,Central,Current,Isdom,ROBBKT4T,Anna Snelling,Won,MG Special,2017-05-10,2017-08-04,59
Anna Snelling,Dustin Brinkmann,Central,Current,dambase,KLZ95C62,Anna Snelling,Lost,MG Special,2017-05-10,2017-08-21,0
Anna Snelling,Dustin Brinkmann,Central,Current,Statholdings,XSB7IN6X,Anna Snelling,Won,GTX Plus Basic,2017-05-09,2017-08-31,996
Anna Snelling,Dustin Brinkmann,Central,Current,Scottech,SHG8Y43V,Anna Snelling,Won,MG Special,2017-05-08,2017-05-19,56
Anna Snelling,Dustin Brinkmann,Central,Current,Zumgoity,3WC1FUFP,Anna Snelling,Lost,GTX Plus Basic,2017-05-08,2017-05-18,0
Anna Snelling,Dustin Brinkmann,Central,Current,dambase,IRCBYH9Z,Anna Snelling,Lost,GTX Plus Basic,2017-05-07,2017-08-30,0
Anna Snelling,Dustin Brinkmann,Central,Current,Dontechi,PYEQPW42,Anna Snelling,Won,GTX Plus Pro,2017-05-06,2017-05-09,4784
Anna Snelling,Dustin Brinkmann,Central,Current,Bioholding,4Z7B0OQB,Anna Snelling,Lost,MG Advanced,2017-05-05,2017-08-15,0
Anna Snelling,Dustin Brinkmann,Central,Current,Rangreen,10UN7LA8,Anna Snelling,Won,MG Advanced,2017-05-04,2017-06-23,3813
Anna Snelling,Dustin Brinkmann,Central,Current,Konmatfix,OPEICJES,Anna Snelling,Won,MG Special,2017-05-04,2017-06-09,52
Anna Snelling,Dustin Brinkmann,Central,Current,Domzoom,PDMWTS8O,Anna Snelling,Won,MG Special,2017-05-04,2017-06-04,54
Anna Snelling,Dustin Brinkmann,Central,Current,Codehow,KOFE244J,Anna Snelling,Won,MG Special,2017-05-03,2017-08-01,53
Anna Snelling,Dustin Brinkmann,Central,Current,Conecom,GBSK2HX8,Anna Snelling,Won,GTX Plus Basic,2017-05-02,2017-05-11,1300
Anna Snelling,Dustin Brinkmann,Central,Current,Globex Corporation,443ATESI,Anna Snelling,Won,MG Special,2017-05-01,2017-08-28,64
Anna Snelling,Dustin Brinkmann,Central,Current,Condax,AZZEZKBN,Anna Snelling,Lost,GTX Plus Pro,2017-05-01,2017-05-18,0
Anna Snelling,Dustin Brinkmann,Central,Current,Scottech,IE6TPFU9,Anna Snelling,Won,GTX Plus Basic,2017-04-29,2017-05-15,918
Anna Snelling,Dustin Brinkmann,Central,Current,Rangreen,066V2ZGP,Anna Snelling,Won,MG Advanced,2017-04-28,2017-08-14,3334
Anna Snelling,Dustin Brinkmann,Central,Current,Scottech,XW9U35NQ,Anna Snelling,Lost,GTX Plus Basic,2017-04-28,2017-09-06,0
Anna Snelling,Dustin Brinkmann,Central,Current,Dontechi,FQ4QOS8U,Anna Snelling,Lost,GTX Basic,2017-04-28,2017-04-29,0
Anna Snelling,Dustin Brinkmann,Central,Current,Hottechi,JHVY8I1M,Anna Snelling,Won,GTX Plus Basic,2017-04-26,2017-06-30,1073
Anna Snelling,Dustin Brinkmann,Central,Current,Warephase,M16WB7N8,Anna Snelling,Lost,GTX Plus Pro,2017-04-26,2017-08-01,0
Anna Snelling,Dustin Brinkmann,Central,Current,Cancity,PEPOKEFV,Anna Snelling,Lost,GTX Plus Basic,2017-04-26,2017-08-01,0
Anna Snelling,Dustin Brinkmann,Central,Current,Ron-tech,7FKONHLX,Anna Snelling,Won,MG Special,2017-04-24,2017-04-25,62
Anna Snelling,Dustin Brinkmann,Central,Current,Globex Corporation,NCL2AJUL,Anna Snelling,Lost,MG Special,2017-04-23,2017-08-26,0
Anna Snelling,Dustin Brinkmann,Central,Current,Streethex,8MXI6J6N,Anna Snelling,Lost,GTX Plus Basic,2017-04-21,2017-05-05,0
Anna Snelling,Dustin Brinkmann,Central,Current,Scottech,0VXUZU7P,Anna Snelling,Won,MG Special,2017-04-19,2017-04-25,49
Anna Snelling,Dustin Brinkmann,Central,Current,Conecom,WLFLY0BD,Anna Snelling,Won,MG Special,2017-04-18,2017-04-27,56
Anna Snelling,Dustin Brinkmann,Central,Current,Condax,ROQBT7TM,Anna Snelling,Won,MG Special,2017-04-18,2017-06-20,54
Anna Snelling,Dustin Brinkmann,Central,Current,Betatech,FCGE8U5M,Anna Snelling,Won,MG Special,2017-04-18,2017-04-25,51
Anna Snelling,Dustin Brinkmann,Central,Current,Betatech,Q22714T0,Anna Snelling,Lost,MG Special,2017-04-18,2017-04-24,0
Anna Snelling,Dustin Brinkmann,Central,Current,Codehow,DLXFY70W,Anna Snelling,Won,MG Advanced,2017-04-17,2017-04-24,3668
Anna Snelling,Dustin Brinkmann,Central,Current,Warephase,EXICVP8C,Anna Snelling,Won,MG Special,2017-04-17,2017-04-26,52
Anna Snelling,Dustin Brinkmann,Central,Current,Finhigh,7X7YIWJO,Anna Snelling,Won,GTX Basic,2017-04-16,2017-08-03,489
Anna Snelling,Dustin Brinkmann,Central,Current,dambase,0PGJNCD7,Anna Snelling,Won,GTX Basic,2017-04-16,2017-06-23,626
Anna Snelling,Dustin Brinkmann,Central,Current,Statholdings,BEP06EN5,Anna Snelling,Won,GTX Plus Pro,2017-04-15,2017-04-16,5082
Anna Snelling,Dustin Brinkmann,Central,Current,Statholdings,AY9NWO78,Anna Snelling,Lost,MG Special,2017-04-15,2017-04-20,0
Anna Snelling,Dustin Brinkmann,Central,Current,Statholdings,7I6OHUE4,Anna Snelling,Lost,GTX Plus Basic,2017-04-15,2017-04-23,0
Anna Snelling,Dustin Brinkmann,Central,Current,Inity,QBCK25DV,Anna Snelling,Won,MG Special,2017-04-13,2017-04-15,58
Anna Snelling,Dustin Brinkmann,Central,Current,Bioholding,8OHCCD42,Anna Snelling,Lost,GTX Plus Basic,2017-04-13,2017-04-15,0
Anna Snelling,Dustin Brinkmann,Central,Current,Rundofase,2K8H292S,Anna Snelling,Lost,GTX Basic,2017-04-12,2017-04-18,0
Anna Snelling,Dustin Brinkmann,Central,Current,Finhigh,YXOM4S7G,Anna Snelling,Lost,MG Special,2017-04-10,2017-04-11,0
Anna Snelling,Dustin Brinkmann,Central,Current,Betatech,93X2W24Q,Anna Snelling,Won,MG Advanced,2017-04-09,2017-06-02,3666
Anna Snelling,Dustin Brinkmann,Central,Current,Stanredtax,EBBIJKLT,Anna Snelling,Won,GTX Plus Basic,2017-04-08,2017-04-15,1142
Anna Snelling,Dustin Brinkmann,Central,Current,dambase,8LTQ9ESQ,Anna Snelling,Lost,MG Advanced,2017-04-08,2017-04-15,0
Anna Snelling,Dustin Brinkmann,Central,Current,Warephase,X9BUD48V,Anna Snelling,Won,GTX Basic,2017-04-07,2017-04-08,596
Anna Snelling,Dustin Brinkmann,Central,Current,Dontechi,HJP5X1MT,Anna Snelling,Won,GTX Basic,2017-04-06,2017-06-09,527
Anna Snelling,Dustin Brinkmann,Central,Current,Betatech,FB1AO8SL,Anna Snelling,Won,MG Special,2017-04-05,2017-04-14,57
Anna Snelling,Dustin Brinkmann,Central,Current,Conecom,U9E3G8UT,Anna Snelling,Lost,GTX Plus Basic,2017-04-05,2017-04-06,0
Anna Snelling,Dustin Brinkmann,Central,Current,Domzoom,KVF0HK8S,Anna Snelling,Won,MG Special,2017-04-04,2017-04-12,59
Anna Snelling,Dustin Brinkmann,Central,Current,Domzoom,VIV0OXU6,Anna Snelling,Won,GTX Basic,2017-04-04,2017-04-11,582
Anna Snelling,Dustin Brinkmann,Central,Current,Rangreen,4AHNCJ2Y,Anna Snelling,Won,GTX Basic,2017-04-03,2017-06-27,524
Anna Snelling,Dustin Brinkmann,Central,Current,Streethex,7RI58VF7,Anna Snelling,Won,GTX Basic,2017-04-02,2017-06-20,460
Anna Snelling,Dustin Brinkmann,Central,Current,Hottechi,ZZJ4I52J,Anna Snelling,Won,GTX Basic,2017-04-01,2017-05-05,518
Anna Snelling,Dustin Brinkmann,Central,Current,dambase,JW2FHT1G,Anna Snelling,Won,MG Advanced,2017-03-31,2017-04-08,3626
Anna Snelling,Dustin Brinkmann,Central,Current,Condax,99AAJPQN,Anna Snelling,Won,MG Special,2017-03-31,2017-06-15,58
Anna Snelling,Dustin Brinkmann,Central,Current,Treequote,SFFFNT6B,Anna Snelling,Lost,MG Special,2017-03-31,2017-04-07,0
Anna Snelling,Dustin Brinkmann,Central,Current,Codehow,T1ZYZ70B,Anna Snelling,Lost,MG Special,2017-03-28,2017-06-08,0
Anna Snelling,Dustin Brinkmann,Central,Current,Codehow,X8QV83G1,Anna Snelling,Lost,MG Special,2017-03-28,2017-04-08,0
Anna Snelling,Dustin Brinkmann,Central,Current,Dontechi,Z72Y3C3C,Anna Snelling,Won,MG Special,2017-03-26,2017-04-04,54
Anna Snelling,Dustin Brinkmann,Central,Current,Globex Corporation,M52B4VC5,Anna Snelling,Lost,MG Special,2017-03-26,2017-04-04,0
Anna Snelling,Dustin Brinkmann,Central,Current,Domzoom,9BGKQZ3H,Anna Snelling,Lost,MG Special,2017-03-25,2017-04-03,0
Anna Snelling,Dustin Brinkmann,Central,Current,Codehow,KV9LW061,Anna Snelling,Won,MG Advanced,2017-03-24,2017-04-04,3445
Anna Snelling,Dustin Brinkmann,Central,Current,Scottech,7XEB6TFB,Anna Snelling,Won,MG Special,2017-03-24,2017-06-06,56
Anna Snelling,Dustin Brinkmann,Central,Current,Cancity,PHP5V833,Anna Snelling,Lost,GTX Basic,2017-03-24,2017-05-18,0
Anna Snelling,Dustin Brinkmann,Central,Current,dambase,WNMF0OHM,Anna Snelling,Won,GTX Plus Pro,2017-03-23,2017-04-01,5060
Anna Snelling,Dustin Brinkmann,Central,Current,Ron-tech,ECOU1XXZ,Anna Snelling,Won,MG Special,2017-03-22,2017-05-30,52
Anna Snelling,Dustin Brinkmann,Central,Current,Rangreen,DDBH2FPP,Anna Snelling,Won,GTX Plus Basic,2017-03-21,2017-06-16,1037
Anna Snelling,Dustin Brinkmann,Central,Current,Funholding,2BYD4WQ7,Anna Snelling,Lost,MG Special,2017-03-20,2017-05-19,0
Anna Snelling,Dustin Brinkmann,Central,Current,Warephase,G7PNQB9M,Anna Snelling,Lost,GTX Plus Basic,2017-03-18,2017-05-25,0
Anna Snelling,Dustin Brinkmann,Central,Current,Genco Pura Olive Oil Company,IDIMBX0N,Anna Snelling,Won,GTX Plus Pro,2017-03-17,2017-03-26,6064
Anna Snelling,Dustin Brinkmann,Central,Current,Inity,K2KK9SW2,Anna Snelling,Won,GTX Basic,2017-03-16,2017-05-02,550
